,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
0,上海狮峪智能科技有限公司,上海狮峪智能科技有限公司,15-50人,未融资,闵行区,安卓android开发工程师,3-5年,本科,15k-21k,高薪资、高福利,游戏,开发|测试|运维类,,移动前端开发,上海
1,前锦网络信息技术（上海）有限公司,51JOB,2000人以上,上市公司,浦东新区,Android开发工程师,1-3年,本科,10k-18k,"五险一金,技术大牛","移动互联网,企业服务",开发|测试|运维类,,移动前端开发,上海
2,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,西湖区,移动端(Android&amp;iOS)开发工程师-KA业务方向,3-5年,本科,15k-30k,智能家居,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,杭州
3,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,西湖区,android高级开发工程师,3-5年,本科,15k-30k,大公司 前景广 1-6个月年终奖,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,杭州
4,上海莉莉丝科技股份有限公司,莉莉丝游戏,500-2000人,不需要融资,闵行区,高级Android开发工程师,3-5年,本科,20k-40k,"弹性工作,福利待遇好,工作氛围好,团建",游戏,开发|测试|运维类,"项目奖金,零食无限量,牛逼的同事,境外旅游",移动前端开发,上海
5,数睿科技（深圳）有限公司,数睿科技,150-500人,上市公司,福田区,安卓android开发工程师,3-5年,本科,15k-25k,上市公司、高奖金、自有办公楼、不提倡加班,生活服务,开发|测试|运维类,"年底双薪,绩效奖金,股票期权,五险一金",移动前端开发,深圳
6,上海卓盟信息科技有限公司,卓盟科技,50-150人,B轮,徐汇区,Android研发工程师(安卓),不限,本科,16k-30k,团建、福利补贴,IT技术服务｜咨询,开发|测试|运维类,"节日礼物,股票期权,专项奖金,绩效奖金",移动前端开发,上海
7,思特沃克软件技术（成都）有限公司,ThoughtWorks,2000人以上,不需要融资,洪山区,Android 安卓开发工程师,5-10年,不限,15k-20k,外企/追求技术卓越/扁平/不加班/双休,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"技能培训,节日礼物,带薪年假,全球化视野",移动前端开发,武汉
8,上海中软华腾软件系统有限公司,上海中软华腾软件系统有限公司,2000人以上,上市公司,龙岗区,安卓android开发工程师,不限,大专,15k-30k,设计模式,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,管理规范",移动前端开发,深圳
9,车轮互联科技（上海）股份有限公司,车轮,150-500人,D轮及以上,闵行区,安卓android开发工程师,1-3年,本科,17k-25k,氛围佳、福利好、发展空间大,工具类产品,开发|测试|运维类,"节日礼物,领导好,美女多,五险一金",移动前端开发,上海
10,重庆市蚁丛科技有限公司,蚁丛科技,15-50人,不需要融资,,android开发工程师,不限,本科,8k-15k,工作自由,"电商,旅游",开发|测试|运维类,,移动前端开发,重庆
11,北京嘀嘀无限科技发展有限公司,滴滴,2000人以上,不需要融资,,android开发工程师,5-10年,本科,25k-50k,大平台,旅游｜出行,开发|测试|运维类,"弹性工作,节日礼物,岗位晋升,技能培训",移动前端开发,北京
12,深圳市利汇电子商务科技有限公司,利汇,50-150人,不需要融资,,android开发工程师,3-5年,大专,12k-18k,五险一金、周末双休、节假日福利、团队氛围好,电商,开发|测试|运维类,"专项奖金,绩效奖金",移动前端开发,深圳
13,上海艺联电子商务有限公司,艺联电子商务,150-500人,不需要融资,黄浦区,安卓android开发工程师,3-5年,大专,15k-25k,弹性工作,"电商,软件开发",开发|测试|运维类,,移动前端开发,上海
14,上海时溪信息技术有限公司,时溪信息,50-150人,未融资,浦东新区,安卓android开发工程师,3-5年,大专,12k-22k,大平台 领导nice,IT技术服务｜咨询,开发|测试|运维类,,移动前端开发,上海
15,上海新梨视网络科技有限公司,梨视频,500-2000人,A轮,静安区,安卓android中高级开发工程师,5-10年,本科,25k-35k,五险一金 带薪年假 团队nice,"移动互联网,文娱丨内容",开发|测试|运维类,,移动前端开发,上海
16,北京友通上昊科技有限公司,友通上昊,50-150人,不需要融资,大兴区,移动开发工程师（安卓）,3-5年,本科,12k-18k,五险一金，试用期全额，节假日福利，交通补助,软件开发,开发|测试|运维类,,移动前端开发,北京
17,广州心语心伴互联网信息服务有限公司,广州心语心伴互联网有限公司,15-50人,天使轮,,android开发工程师,不限,本科,13k-17k,蓝海行业、产品领先、团队默契,"移动互联网,教育",开发|测试|运维类,"绩效奖金,弹性工作,帅哥多,美女多",移动前端开发,广州
18,北京歪果仁科技有限公司,歪果仁科技,少于15人,不需要融资,,android开发工程师,不限,本科,15k-25k,牛人带；周末双休；出国游；五险一金,"移动互联网,教育",开发|测试|运维类,"扁平管理,五险一金,弹性工作,定期体检",移动前端开发,北京
19,深圳鲲鹏天下科技有限公司,鲲天下,15-50人,不需要融资,南山区,Android/安卓开发工程师,5-10年,本科,15k-25k,环境优 福利好 发展前景好 资金充足,社交平台,开发|测试|运维类,"年底双薪,带薪年假,交通补助,午餐补助",移动前端开发,深圳
20,深圳景行机器人科技有限公司,景行机器人,150-500人,不需要融资,,android开发工程师,1-3年,本科,10k-15k,地铁周边、领导nice,人工智能 硬件,开发|测试|运维类,,移动前端开发,深圳
21,成都佳明航电科技有限公司,GARMIN佳明,2000人以上,上市公司,高新区,Android开发工程师,不限,本科,10k-15k,汽车电子 研发中心 外企 六险一金 福利完善,智能硬件,开发|测试|运维类,"定期体检,午餐补助,周末双休,带薪年假",移动前端开发,成都
22,北京汉迪移动互联网科技股份有限公司,iHandy,150-500人,不需要融资,海淀区,高级Android开发工程师,3-5年,本科,18k-35k,六险一金 硅谷式办公 时令水果 健身器材,游戏,开发|测试|运维类,"带薪年假,定期体检,文化open,扁平化管理",移动前端开发,北京
23,我爱我家控股集团股份有限公司,我爱我家集团,2000人以上,上市公司,徐汇区,安卓Android开发工程师(J305206),3-5年,本科,10k-20k,绩效奖金，五险一金，带薪年假,房地产｜建筑｜物业,开发|测试|运维类,,移动前端开发,上海
24,深圳市海王星辰医药有限公司,海王星辰,2000人以上,不需要融资,南山区,android安卓开发工程师,3-5年,本科,15k-25k,五险一金、带薪年假、年终绩效奖、团队活动,"批发｜零售,贸易｜进出口",开发|测试|运维类,,移动前端开发,深圳
25,广州科宁网络科技有限公司,MONTGAME,50-150人,不需要融资,天河区,安卓android开发工程师,不限,大专,6k-10k,六险一金 餐补 双休 年度体检 健身房,游戏,开发|测试|运维类,"扁平管理,五险一金,定期体检,节日礼物",移动前端开发,广州
26,上海栖盟科技有限公司,栖盟科技,50-150人,A轮,虹口区,Android开发工程师,3-5年,本科,15k-25k,扁平化管理,"科技金融,IT技术服务｜咨询",开发|测试|运维类,"股票期权,扁平化管理,万亿市场,绩效奖金",移动前端开发,上海
27,河南八六三软件股份有限公司,863软件,500-2000人,未融资,高新区,android开发工程师,3-5年,本科,6k-10k,双休五险一金,软件服务｜咨询,开发|测试|运维类,,移动前端开发,郑州
28,上海国泉科技有限公司,国泉科技,150-500人,不需要融资,西湖区,android开发工程师,3-5年,本科,10k-20k,发展好,"通讯电子,软件开发",开发|测试|运维类,,移动前端开发,杭州
29,广州市饭团科技有限公司,广州饭团科技,15-50人,不需要融资,天河区,高级Android开发工程师,3-5年,大专,15k-25k,季度奖金、股权激励、氛围活跃,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,股票期权,年度旅游,领导好",移动前端开发,广州
30,杭州觅睿科技股份有限公司,觅睿科技,150-500人,不需要融资,滨江区,Android开发工程师,3-5年,本科,12k-20k,福利待遇佳 发展前景好 股权激励等,智能硬件,开发|测试|运维类,"绩效奖金,带薪年假,午餐补助,通讯津贴",移动前端开发,杭州
31,上海金亥通信设备有限公司,上海金亥,50-150人,不需要融资,浦东新区,android开发工程师,5-10年,本科,15k-30k,13薪，班车，培训机会,网络通信,开发|测试|运维类,"定期体检,带薪年假,年底双薪,免费班车",移动前端开发,上海
32,北京奇艺世纪科技有限公司,爱奇艺,2000人以上,上市公司,朝阳区,android开发工程师,1-3年,本科,17k-25k,领导好、团队好,音频｜视频媒体,开发|测试|运维类,"绩效奖金,五险一金,交通补助,带薪年假",移动前端开发,北京
33,武汉市多比特信息科技有限公司,多比特,150-500人,不需要融资,洪山区,android开发工程师,1-3年,本科,9k-16k,产品靠谱 福利完善,"营销服务｜咨询,游戏",开发|测试|运维类,"定期体检,带薪年假,年度旅游,领导好",移动前端开发,武汉
34,易宝软件科技（南京）有限公司,易宝软件科技（南京）有限公司,150-500人,上市公司,雨花台区,Android开发工程师,3-5年,本科,12k-24k,升值空间大,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,,移动前端开发,南京
35,深圳乐播科技有限公司,乐播科技,150-500人,B轮,南山区,android开发工程师,3-5年,本科,15k-30k,互联网 环境优 福利好 大牛多,工具类产品,开发|测试|运维类,"年底双薪,绩效奖金,岗位晋升,年度旅游",移动前端开发,深圳
36,北京爱和健康科技有限公司,iHealth,150-500人,不需要融资,海淀区,android开发工程师,不限,本科,18k-35k,免费水果 宽松环境 弹性工作,制造业,开发|测试|运维类,"年底双薪,股票期权,带薪年假,年度旅游",移动前端开发,北京
37,上海竟跃网络科技有限公司,捞月狗,50-150人,C轮,徐汇区,高级Android开发工程师,3-5年,本科,20k-30k,工作氛围轻松，上升空间大，直接面对最高层,社交平台,开发|测试|运维类,"年底双薪,每天必打游戏,年度旅游,发放期权",移动前端开发,上海
38,北京小唱科技有限公司,唱吧-玩音乐，就上唱吧！,150-500人,D轮及以上,朝阳区,Android开发工程师,3-5年,本科,25k-35k,高潜力 扁平化管理 技术氛围好,内容社区,开发|测试|运维类,"节日礼物,股票期权,带薪年假,员工海外游",移动前端开发,北京
39,杭州互次方科技有限公司,互次方科技,15-50人,未融资,余杭区,移动端开发工程师,3-5年,本科,12k-20k,潜力大，弹性工作，有期权，资深阿里创业人,"软件服务｜咨询,工具类产品",开发|测试|运维类,"协同沟通,企业应用,股票期权,阿里人创业",移动前端开发,杭州
40,北京小熊博望科技有限公司,小熊博望,150-500人,不需要融资,南山区,android开发工程师,3-5年,本科,13k-25k,良好的团队氛围，免费下午茶，包午餐晚餐。,"IT技术服务｜咨询,工具类产品",开发|测试|运维类,"年终分红,股票期权,带薪年假,午餐补助",移动前端开发,深圳
41,北京泛为信息科技有限公司,泛为,150-500人,不需要融资,浦东新区,android开发工程师,3-5年,本科,15k-26k,弹性上班，季度奖金,营销服务｜咨询,开发|测试|运维类,"带薪年假,午餐补助,弹性工作,免费班车",移动前端开发,上海
42,集裕科技（上海）有限公司,集裕科技,少于15人,未融资,黄浦区,Android开发工程师,3-5年,本科,15k-30k,绩效奖金 年终分红 股票期权 带薪年假,区块链,开发|测试|运维类,,移动前端开发,上海
43,北京新清泰克体育科技有限公司,新清,15-50人,A轮,龙泉驿区,安卓android开发工程师,3-5年,本科,10k-15k,公司氛围好，前沿科技产品，大牛带队,"移动互联网,医疗丨健康",开发|测试|运维类,"扁平管理,领导好,大咖带队,体育科技",移动前端开发,成都
44,广州易幻网络科技有限公司,易幻网络,150-500人,上市公司,天河区,Android开发工程师,不限,本科,8k-12k,周末双休 五险一金 专业发行团队 发展空间大,游戏,开发|测试|运维类,"年底双薪,绩效奖金,年度旅游,六险一金",移动前端开发,广州
45,深圳市甜筒网络科技有限公司,甜筒科技,15-50人,不需要融资,南山区,android开发工程师,1-3年,本科,8k-12k,周末双休 晋升空间大,社交平台,开发|测试|运维类,"绩效奖金,年终分红,领导好,带薪年假",移动前端开发,深圳
46,湖南长城信息金融设备有限责任公司,长城金融,500-2000人,上市公司,长沙县,android开发工程师,5-10年,本科,10k-15k,六险两金,科技金融,开发|测试|运维类,,移动前端开发,长沙
47,上海友动网络科技有限公司,上海友动,15-50人,天使轮,静安区,android开发工程师,1-3年,本科,10k-16k,五险一金周末双休季度奖金年度出国旅游,营销服务｜咨询,开发|测试|运维类,"带薪年假,绩效奖金,年度旅游,节日礼物",移动前端开发,上海
48,华砺智行（武汉）科技有限公司,华砺智行,15-50人,A轮,武汉经济技术开发区,android高级开发工程师,5-10年,本科,13k-20k,待遇高，福利好，晋升通道优,"移动互联网,硬件",开发|测试|运维类,,移动前端开发,武汉
49,九河信息技术（上海）有限公司,九河,150-500人,C轮,徐汇区,Android开发工程师,不限,本科,20k-40k,"五险一金,周末双休,餐补,团体活动",电商平台,开发|测试|运维类,"年终分红,股票期权,年底双薪,绩效奖金",移动前端开发,上海
50,上海杉欣科技发展（集团）有限公司,杉欣集团,150-500人,未融资,浦东新区,android开发工程师,3-5年,本科,15k-25k,平台发展前景好 核心业务 技术氛围好,人工智能服务,开发|测试|运维类,,移动前端开发,上海
51,北京转转精神科技有限责任公司,转转,2000人以上,B轮,海淀区,android开发工程师,1-3年,本科,18k-36k,弹性工作，大牛公事，快速成长,电商平台,开发|测试|运维类,"带薪年假,定期体检,交通补助,年底双薪",移动前端开发,北京
52,上海二三四五网络科技有限公司,2345.com,500-2000人,上市公司,浦东新区,高级Android开发工程师,3-5年,本科,25k-35k,上市公司 六险一金 免费早餐 免息房贷,"人工智能服务,IT技术服务｜咨询",开发|测试|运维类,"鼓励内部创业,互联网百强,亿万用户,提倡男女恋爱",移动前端开发,上海
53,广州智品网络科技有限公司,智品网络,150-500人,A轮,天河区,android开发工程师,3-5年,本科,20k-35k,一年15~18薪资，包早晚餐，午餐补,"游戏,社交平台",开发|测试|运维类,"五险一金,健身器材,扁平管理,产品为主",移动前端开发,广州
54,上海若古信息科技有限公司,Mangatoon,150-500人,B轮,长宁区,android开发工程师,3-5年,本科,20k-40k,公司发展前景好，薪资福利高！,影视｜动漫,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",移动前端开发,上海
55,深圳市房多多网络科技有限公司,房多多,2000人以上,上市公司,南山区,Android开发工程师,3-5年,本科,15k-25k,互联网公司、扁平管理,软件服务｜咨询,开发|测试|运维类,"节日礼物,带薪年假,扁平管理,领导好",移动前端开发,深圳
56,深圳市云辉牧联科技有限公司,云辉牧联,15-50人,未融资,南山区,android开发工程师,1-3年,本科,10k-18k,五险一金、周末双休、餐补、节日福利,"软件开发,物联网",开发|测试|运维类,,移动前端开发,深圳
57,上海嘉车信息科技有限公司,极豆车联网,150-500人,B轮,浦东新区,高级android开发工程师,5-10年,本科,20k-25k,老板nice 办公环境好 薪资待遇好,"移动互联网,硬件",开发|测试|运维类,"技能培训,技术高手如云,绩效奖金,年度旅游",移动前端开发,上海
58,深圳市百果互动科技有限公司,百果科技,150-500人,B轮,南山区,Android开发工程师,1-3年,本科,15k-25k,"氛围好,老板暖,移动互联网",新零售,开发|测试|运维类,"绩效奖金,年终分红,带薪年假,定期体检",移动前端开发,深圳
59,深圳掌酷软件有限公司,掌酷软件,50-150人,C轮,南山区,高级Android开发工程师,5-10年,本科,20k-35k,"弹性工作,技术自由,结果导向,交通便捷",工具类产品,开发|测试|运维类,"节日礼物,技能培训,岗位晋升,管理规范",移动前端开发,深圳
60,北京天鹏恒宇科技发展有限公司,天鹏恒宇,150-500人,不需要融资,海淀区,Android,1-3年,本科,10k-15k,五险一金 绩效奖金,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,五险一金,带薪年假,午餐补助",移动前端开发,北京
61,上海众岳信息科技有限公司,上海众岳信息科技有限公司,50-150人,不需要融资,西湖区,android开发工程师,1-3年,本科,10k-15k,大型项目 稳定,"人工智能服务,物联网",开发|测试|运维类,"年底双薪,带薪年假,股票期权,定期体检",移动前端开发,杭州
62,51JOB-深圳链升科技有限公司,51JOB-深圳链升科技有限公司,50-150人,不需要融资,南山区,Android开发工程师,3-5年,本科,15k-25k,"五险一金,一档社保,交通补贴",软件开发,开发|测试|运维类,,移动前端开发,深圳
63,广州方舟医药有限公司,广州方舟医药有限公司,500-2000人,B轮,朝阳区,Android开发工程师,5-10年,本科,18k-30k,五险一金 带薪年假 大牛团队 扁平管理,电商平台,开发|测试|运维类,"节日礼物,技能培训,绩效奖金,年度旅游",移动前端开发,北京
64,北京集顺工程咨询有限公司,龙湖集团,2000人以上,上市公司,闵行区,android开发工程师,5-10年,本科,20k-40k,业务和发展前景广阔，薪资待遇好,房地产｜建筑｜物业,开发|测试|运维类,,移动前端开发,上海
65,深圳市财盈通科技有限公司,财盈通,500-2000人,不需要融资,龙岗区,android开发工程师,不限,本科,8k-12k,团队有大牛，带你成长，带你飞,"软件服务｜咨询,IT技术服务｜咨询,营销服务｜咨询",开发|测试|运维类,"专项奖金,绩效奖金,年终分红,定期体检",移动前端开发,深圳
66,武汉市多比特信息科技有限公司,多比特,150-500人,不需要融资,洪山区,android高级开发工程师,3-5年,本科,15k-30k,产品靠谱 福利完善,"营销服务｜咨询,游戏",开发|测试|运维类,"定期体检,带薪年假,年度旅游,领导好",移动前端开发,武汉
67,广西撼动软件科技有限公司,撼动软件,50-150人,未融资,朝阳区,android开发工程师,3-5年,本科,10k-15k,长期稳定，平台好，团结,软件开发,开发|测试|运维类,,移动前端开发,北京
68,北京艨艟信息技术有限公司,GamesVessel,50-150人,不需要融资,海淀区,android开发工程师,3-5年,本科,15k-25k,一家闷声赚大钱的出海游戏公司,游戏,开发|测试|运维类,"定期体检,绩效奖金,弹性工作,扁平管理",移动前端开发,北京
69,遍享信息技术（上海）有限公司,遍享信息,150-500人,未融资,浦东新区,android开发工程师,1-3年,不限,12k-18k,福利待遇好等,IT技术服务｜咨询,开发|测试|运维类,"节日礼物,年底双薪,专项奖金,带薪年假",移动前端开发,上海
70,遍享信息技术（上海）有限公司,遍享信息,150-500人,未融资,浦东新区,android开发工程师,1-3年,大专,10k-18k,五险一金，年终13薪等,IT技术服务｜咨询,开发|测试|运维类,"节日礼物,年底双薪,专项奖金,带薪年假",移动前端开发,上海
71,上海纸上绝知智能科技有限公司,Gostudy,15-50人,A轮,浦东新区,android开发工程师,1-3年,本科,15k-25k,期权，餐饮补贴，五险一金，带薪年假,人工智能服务,开发|测试|运维类,"绩效奖金,股票期权,带薪年假,午餐补助",移动前端开发,上海
72,北京夜神数娱科技有限公司,Nox夜神,150-500人,C轮,海淀区,Android开发工程师,1-3年,本科,15k-25k,"导师跟班,气氛活跃,队友给力,环境优雅","游戏,工具类产品",开发|测试|运维类,"顶级团队,带薪年假,无息购房贷款,氛围活跃",移动前端开发,北京
73,江苏网进科技股份有限公司,网进科技,500-2000人,上市公司,昆山市,android开发工程师,1-3年,大专,7k-14k,社保公积金、定期体检、年假、双休,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,,移动前端开发,苏州
74,爱问医联科技（深圳）有限公司,爱问医联,150-500人,D轮及以上,南山区,Android开发工程师,3-5年,本科,15k-25k,微博平台 丰厚年终 大牛团队 行业准独角兽,在线医疗,开发|测试|运维类,"股票期权,带薪年假,午餐补助,五险一金",移动前端开发,深圳
75,四川马太科技有限公司,马太科技,50-150人,不需要融资,高新区,android开发工程师,3-5年,本科,9k-15k,晋升空间 五险一金 年终分红 无需融资,在线医疗,开发|测试|运维类,"带薪年假,五险一金,周末双休,年终分红",移动前端开发,成都
76,上海若古信息科技有限公司,Mangatoon,150-500人,B轮,天河区,android开发工程师,5-10年,本科,30k-40k,技术大牛 百万DAU 福利待遇好,影视｜动漫,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",移动前端开发,广州
77,广西叫酒网络科技有限公司,酒小二,150-500人,未融资,江南区,android开发工程师,3-5年,大专,10k-15k,五险 工作餐 技术团队 发展前景,"电商,消费生活",开发|测试|运维类,"绩效奖金,午餐补助,岗位晋升,带薪年假",移动前端开发,南宁
78,北京久幺幺科技有限公司,百变大侦探,15-50人,不需要融资,朝阳区,android开发工程师,3-5年,本科,13k-25k,五险一金 带薪年假 包中餐 周末双休,社交平台,开发|测试|运维类,"年底双薪,带薪年假,股票期权,扁平管理",移动前端开发,北京
79,北京逍遥一下科技有限公司,逍遥一下,少于15人,天使轮,朝阳区,高级Android开发工程师,3-5年,本科,20k-40k,超强团队，高速发展，扁平管理,工具类产品,开发|测试|运维类,"年底14薪,扁平管理,弹性工作,五险一金",移动前端开发,北京
80,华住酒店管理有限公司,华住酒店集团,2000人以上,上市公司,徐汇区,android开发工程师,3-5年,大专,15k-25k,上市公司 公司规模大 技术领导大咖 福利补贴,服务业,开发|测试|运维类,"技能培训,年底双薪,节日礼物,绩效奖金",移动前端开发,上海
81,安徽百得思维信息科技有限公司,百得思维,2000人以上,未融资,南山区,Android开发工程师,1-3年,本科,11k-14k,五险一金+双休+餐补+油补+话补,人工智能服务,开发|测试|运维类,"带薪年假,绩效奖金,定期体检,午餐补助",移动前端开发,深圳
82,安徽百得思维信息科技有限公司,百得思维,2000人以上,未融资,高新区,Android开发工程师,1-3年,大专,9k-11k,餐补+交通补+话补+节日福利+双休+班车,人工智能服务,开发|测试|运维类,"带薪年假,绩效奖金,定期体检,午餐补助",移动前端开发,合肥
83,深圳市有为信息技术发展有限公司,有为信息,500-2000人,不需要融资,东湖新技术开发区,Android开发工程师,1-3年,本科,8k-15k,丰厚的薪资竞争力，双休，五险一金,智能硬件,开发|测试|运维类,"年底双薪,带薪年假,午餐补助,节日礼物",移动前端开发,武汉
84,上海零与壹软件有限公司,零与壹软件,15-50人,不需要融资,闵行区,android开发工程师,1-3年,大专,15k-30k,周末双休、五险一金、节日福利、13薪、带薪年假,工具类产品,开发|测试|运维类,,移动前端开发,上海
85,杭州大名软件有限公司,大名软件,50-150人,不需要融资,西湖区,Android开发工程师,3-5年,本科,12k-18k,"公司氛围好,弹性工作,周末双休,福利旅游",软件服务｜咨询,开发|测试|运维类,"技能培训,节日礼物,带薪年假,绩效奖金",移动前端开发,杭州
86,天目传媒有限公司,天目传媒,150-500人,未融资,下城区,android开发工程师,3-5年,本科,10k-20k,行业标杆 五险一金 绩效奖金 规范管理,"文化传媒,新媒体,内容资讯",开发|测试|运维类,"绩效奖金,领导好,管理规范,五险一金",移动前端开发,杭州
87,成都中云天下科技有限公司,TestBird,150-500人,B轮,高新区,Android,1-3年,本科,10k-16k,"五险一金,年度体检,节日福利",IT技术服务｜咨询,开发|测试|运维类,"股票期权,绩效奖金,定期体检,美女多",移动前端开发,成都
88,北京小熊博望科技有限公司,小熊博望,150-500人,不需要融资,高新技术产业开发区,Android开发工程师,1-3年,本科,10k-20k,机遇多、团队实力雄厚,"IT技术服务｜咨询,工具类产品",开发|测试|运维类,"年终分红,股票期权,带薪年假,午餐补助",移动前端开发,西安
89,深圳市泛融云计算研究院,深圳市泛融云计算研究院,50-150人,未融资,南山区,Android,3-5年,本科,20k-40k,福利好 待遇优 前景好 空间大,人工智能服务,开发|测试|运维类,"边缘计算,云计算,人工智能,5G",移动前端开发,深圳
90,成都鹦鹉螺大数据科技有限公司,鹦鹉螺大数据,500-2000人,未融资,成华区,android开发工程师,1-3年,本科,6k-10k,七险一金 周末双休 提供餐补 定期体检,人工智能服务,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,年终分红",移动前端开发,成都
91,南京贝湾信息科技有限公司,扇贝,150-500人,B轮,玄武区,Android开发工程师,不限,不限,9k-16k,"团队棒,个人成长快","在线教育,工具类产品,内容社区",开发|测试|运维类,"节日礼物,带薪年假,扁平管理,定期体检",移动前端开发,南京
92,新疆维吾尔自治区广播电视研究所,广播电视研究所,150-500人,不需要融资,高新区,android开发工程师,1-3年,本科,8k-13k,五险一金 周末双休 地铁周边 扁平化管理,软件服务｜咨询,开发|测试|运维类,,移动前端开发,成都
93,深圳市赛为安全技术服务有限公司,深圳赛为安全,50-150人,不需要融资,南山区,android开发工程师,1-3年,本科,12k-18k,股权 期权 双休 年终奖,信息安全,开发|测试|运维类,,移动前端开发,深圳
94,成都中云天下科技有限公司,TestBird,150-500人,B轮,高新区,Android,3-5年,本科,12k-18k,"五险一金,年度体检,节日福利",IT技术服务｜咨询,开发|测试|运维类,"股票期权,绩效奖金,定期体检,美女多",移动前端开发,成都
95,武汉九妖互娱信息技术有限公司,九妖游戏,50-150人,未融资,武昌区,android开发工程师,3-5年,不限,9k-10k,五险 双休 年终奖 免费工作餐,游戏,开发|测试|运维类,"节日礼物,年度旅游,领导好,管理规范",移动前端开发,武汉
96,深圳前海百递网络有限公司,金蝶快递100,150-500人,A轮,南山区,android开发工程师,3-5年,本科,18k-25k,千万级用户，大平台，发展前景好，同事超nice,物流平台,开发|测试|运维类,"年底双薪,专项奖金,定期体检,下午茶",移动前端开发,深圳
97,融捷教育科技有限公司,融捷教育,50-150人,不需要融资,海淀区,android开发工程师,3-5年,本科,12k-15k,十三薪 补充医疗 餐补 交通补助 通讯补助,人工智能服务,开发|测试|运维类,,移动前端开发,北京
98,深圳市掌娱炫动信息技术有限公司,掌娱炫动,50-150人,A轮,南山区,高级android开发工程师,5-10年,本科,16k-23k,五险一金 年底双薪 花式下午茶,游戏,开发|测试|运维类,,移动前端开发,深圳
99,万兴科技集团股份有限公司,万兴科技集团股份有限公司,500-2000人,上市公司,南山区,高级android开发工程师,5-10年,本科,25k-40k,上市公司、自研产品、行业前景,"工具类产品,软件服务｜咨询",开发|测试|运维类,"股票期权,骨干配车,创业平台,餐饮补助",移动前端开发,深圳
100,成都艾乐橙文化传播有限公司,成都艾乐橙文化传播有限公司,500-2000人,A轮,武侯区,Android开发工程师,5-10年,大专,12k-24k,年终福利 、带薪寒暑假期（7-15天）,教育｜培训,开发|测试|运维类,"带薪年假,节日礼物,扁平管理,美女多",移动前端开发,成都
101,成都亿方游网络科技有限公司,成都亿方游,50-150人,未融资,高新区,android开发工程师,1-3年,大专,9k-12k,扁平化管理 五险一金 下午茶 体检,"工具类产品,区块链",开发|测试|运维类,,移动前端开发,成都
102,深圳雷漫网络科技有限公司,雷漫网络,50-150人,A轮,南山区,高级android开发工程师,5-10年,大专,30k-40k,扁平化管理,游戏,开发|测试|运维类,"带薪年假,午餐补助,交通补助,绩效奖金",移动前端开发,深圳
103,南京贝湾信息科技有限公司,扇贝,150-500人,B轮,玄武区,Android高级开发工程师,不限,不限,11k-22k,"团队棒,个人成长快","在线教育,工具类产品,内容社区",开发|测试|运维类,"节日礼物,带薪年假,扁平管理,定期体检",移动前端开发,南京
104,杭州咿啦科技有限公司,咿啦看书,150-500人,A轮,滨江区,android开发工程师,3-5年,本科,12k-20k,独角兽 扁平管理 职位晋升通道敞亮,"工具类产品,软件服务｜咨询",开发|测试|运维类,"带薪年假,弹性工作,领导好,扁平管理",移动前端开发,杭州
105,惠州市索隐科技有限公司,索隐科技,15-50人,不需要融资,惠城区,Android高级开发工程师,3-5年,本科,13k-25k,年底双薪、社保、节日津贴、旅游、双休,工具类产品,开发|测试|运维类,"带薪年假,年度旅游,岗位晋升,定期体检",移动前端开发,惠州
106,北京汉迪移动互联网科技股份有限公司,iHandy,150-500人,不需要融资,海淀区,Android开发工程师,1-3年,本科,15k-25k,硅谷氛围，零食水果，定期团建，俱乐部,游戏,开发|测试|运维类,"带薪年假,定期体检,文化open,扁平化管理",移动前端开发,北京
107,北京三快在线科技有限公司,美团,2000人以上,上市公司,朝阳区,Android开发工程师,3-5年,本科,25k-50k,成熟平台，创新业务,消费生活,开发|测试|运维类,"技能培训,绩效奖金,岗位晋升,领导好",移动前端开发,北京
108,上海景域文化传播股份有限公司,驴妈妈旅游网,2000人以上,D轮及以上,嘉定区,Android高级开发工程师,5-10年,本科,25k-35k,餐补 带薪年假 通讯补贴,旅游｜出行,开发|测试|运维类,"绩效奖金,专项奖金,五险一金,通讯津贴",移动前端开发,上海
109,北京库神信息技术有限公司,库神,50-150人,不需要融资,南山区,android开发工程师,5-10年,本科,20k-30k,全额七险一金、免费体检/餐补、全薪病假等,智能硬件,开发|测试|运维类,"午餐补助,绩效奖金,带薪年假,节日福利",移动前端开发,深圳
