,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
265,北京联龙博通电子商务技术有限公司,联龙博通,2000人以上,D轮及以上,南山区,数据库开发工程师,1-3年,本科,11k-16k,五险一金双休餐补话补季度奖年终奖加班补助,科技金融,开发|测试|运维类,"节日礼物,技能培训,带薪年假,绩效奖金",数据开发,深圳
266,北京微聚未来科技有限公司,微聚未来,500-2000人,不需要融资,海淀区,DBA数据库管理员,3-5年,不限,18k-36k,七险一金 牛人指引 餐饮补贴 技术氛围强,科技金融,开发|测试|运维类,"定期体检,弹性工作,免费班车,七险一金",运维,北京
267,威富通科技有限公司,威富通科技,500-2000人,上市公司,南山区,高级DBA工程师,5-10年,本科,18k-26k,技术大牛多，领导BAT背景,"IT技术服务｜咨询,软件服务｜咨询",开发|测试|运维类,"技术大牛,长期激励,弹性考勤,绩效奖金",运维,深圳
268,深圳平安综合金融服务有限公司,平安金服,2000人以上,上市公司,福田区,DBA工程师,5-10年,本科,20k-40k,平台大，福利好，年终奖,科技金融,开发|测试|运维类,,运维,深圳
269,广州市柏特科技有限公司,柏特科技,15-50人,未融资,庐阳区,数据库工程师,1-3年,大专,8k-10k,周末双休、带薪年假、节日福利,"移动互联网,其他",开发|测试|运维类,"交通补助,带薪年假,绩效奖金,股票期权",运维,合肥
270,成都与梦同行科技有限公司,与梦同行,500-2000人,不需要融资,高新区,高级dba工程师,5-10年,本科,10k-15k,工作氛围轻松，晋升快，地铁站附近,"电商,医疗丨健康",开发|测试|运维类,,运维,成都
271,云账户（天津）共享经济信息咨询有限公司,云账户,150-500人,C轮,朝阳区,DBA工程师,3-5年,本科,25k-35k,七险一金/房补/免费三餐,数据服务｜咨询,开发|测试|运维类,"带薪年假,绩效奖金,定期体检,自助午/晚餐",运维,北京
272,百安居（中国）投资有限公司,百安居,2000人以上,不需要融资,武昌区,dba,3-5年,本科,13k-26k,14薪,"批发｜零售,贸易｜进出口",开发|测试|运维类,"股票期权,专项奖金,年终分红,新零售风口",运维,武汉
273,北京群鲜荟萃科技有限公司,北京群鲜荟萃科技有限公司,2000人以上,C轮,朝阳区,DBA,5-10年,本科,25k-45k,公司发展快 平台好 团队好,不限,开发|测试|运维类,"弹性工作,领导好,帅哥多,扁平管理",运维,北京
274,北京旷视科技有限公司,旷视MEGVII,500-2000人,D轮及以上,海淀区,dba工程师,3-5年,本科,15k-25k,优秀平台，优秀团队,"人工智能服务,物联网",开发|测试|运维类,"科技大牛公司,自助三餐,年终多薪,超长带薪假期",运维,北京
275,房车宝集团有限公司,房车宝,2000人以上,未融资,南山区,数据库工程师,3-5年,本科,25k-40k,发展前景好，团队实力强,"电商平台,人工智能服务,贸易｜进出口",开发|测试|运维类,,运维,深圳
276,中企动力科技股份有限公司,中企动力,2000人以上,上市公司,大兴区,DBA数据库运维,3-5年,大专,20k-35k,福利好，前景棒,"营销服务｜咨询,软件服务｜咨询",开发|测试|运维类,"节日礼物,带薪年假,绩效奖金,岗位晋升",运维,北京
277,北京极数云舟科技有限公司,极数云舟,15-50人,天使轮,海淀区,mysql dba,1-3年,不限,10k-20k,成长速度快，发展空间大,"移动互联网,数据服务",开发|测试|运维类,"年底双薪,股票期权,绩效奖金,带薪年假",运维,北京
278,北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,高级数据库管理员（高级DBA),5-10年,本科,30k-40k,大平台 发展潜力大,内容资讯,开发|测试|运维类,"技能培训,节日礼物,带薪年假,绩效奖金",运维,北京
279,上海新炬网络技术有限公司,新炬网络,500-2000人,未融资,西湖区,数据库工程师,在校/应届,大专,7k-13k,有较大的晋升空间,"移动互联网,数据服务",开发|测试|运维类,"技能培训,年底双薪,岗位晋升,年度旅游",运维,杭州
280,深圳巨灵信息技术有限公司,巨灵财经,150-500人,上市公司,福田区,数据库工程师DBA,1-3年,本科,10k-18k,金融科技 数据库 美股上市公司,"数据服务,文娱丨内容",开发|测试|运维类,"岗位晋升,六险一金,节日礼物,年度旅游",运维,深圳
281,广州市百果园网络科技有限公司,Bigo,2000人以上,上市公司,朝阳区,高级DBA（北京）,3-5年,本科,25k-40k,平台宽广、团队优秀、办公环境优美,社交媒体,开发|测试|运维类,"年底双薪,五险一金,年终奖,员工旅游",运维,北京
282,互动峰科技（北京）有限公司,好大夫在线,500-2000人,D轮及以上,朝阳区,dba工程师,不限,本科,20k-40k,高薪 16薪,在线医疗,开发|测试|运维类,"五险一金,带薪年假,专项奖金,免费班车",运维,北京
283,中通服创发科技有限责任公司,中通服创发科技有限责任公司,150-500人,上市公司,芙蓉区,ORACLE数据库工程师,3-5年,本科,8k-12k,稳定，有前景,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"技能培训,年底双薪,节日礼物,绩效奖金",运维,长沙
284,福建蜂窝互娱网络科技有限公司深圳分公司,蜂窝互娱,150-500人,不需要融资,南山区,dba数据库工程师,3-5年,大专,20k-40k,五险一金/团建活动/下午茶/带薪年假,MCN｜直播平台,开发|测试|运维类,,运维,深圳
285,北京龙盾数据有限公司,龙盾数据,50-150人,未融资,海淀区,数据库工程师（ETL）,3-5年,本科,10k-20k,六险一金 餐补车补 交通便利 节日福利,数据服务｜咨询,开发|测试|运维类,"带薪年假,午餐补助,弹性工作,岗位晋升",数据开发,北京
286,深圳市东方赛克科技有限公司,东方赛克,少于15人,未融资,福田区,dba数据库工程师,不限,不限,5k-10k,岗位稳定，升职机会较多。,数据服务,开发|测试|运维类,,运维,深圳
287,北京翼鸥教育科技有限公司,翼鸥教育,150-500人,C轮,海淀区,资深数据库运维工程师,5-10年,本科,18k-28k,发展空间大,IT技术服务｜咨询,开发|测试|运维类,"节日礼物,技能培训,不限量零食,岗位晋升",运维,北京
288,弘则弥道（上海）投资咨询有限公司,弘则研究,50-150人,未融资,浦东新区,数据库工程师（可转正）,在校/应届,本科,3k-4k,团队实力 行业前景 发展空间,"移动互联网,金融",开发|测试|运维类,"节日礼物,股票期权,带薪年假,年度旅游",数据开发,上海
289,深圳市乐家云计算有限公司,乐家云计算有限公司,50-150人,不需要融资,南山区,数据库开发工程师（非外包）,在校/应届,本科,6k-12k,"16薪,五险一金,弹性工时","移动互联网,企业服务",开发|测试|运维类,,数据开发,深圳
290,深圳市汉云科技有限公司,汉云科技,50-150人,A轮,南山区,(Linux/数据库)技术支持工程师,1-3年,大专,6k-10k,自动化运维团队，培养大量项目经理,数据服务,开发|测试|运维类,"绩效奖金,岗位晋升,股票期权,带薪年假",运维,深圳
291,北京万里开源软件有限公司,万里开源,150-500人,不需要融资,朝阳区,C++数据库开发工程师,3-5年,本科,18k-35k,牛人多 工资多 假期多 弹性工作多,数据服务｜咨询,开发|测试|运维类,"专项奖金,程序猿占八成,弹性工作,高薪无节操",后端开发,北京
292,北京万里开源软件有限公司,万里开源,150-500人,不需要融资,朝阳区,分布式数据库优化器工程师,3-5年,本科,20k-35k,牛人多 工资多 假期多 弹性工作多,数据服务｜咨询,开发|测试|运维类,"专项奖金,程序猿占八成,弹性工作,高薪无节操",后端开发,北京
293,北京北森云计算股份有限公司,北森云计算,500-2000人,上市公司,海淀区,dba工程师,在校/应届,本科,3k-5k,成长空间大，免费宿舍，一对一导师,"软件服务｜咨询,人工智能服务",开发|测试|运维类,"节日礼物,年度旅游,定期体检,弹性工作",运维,北京
294,华为技术有限公司,华为技术有限公司,2000人以上,不需要融资,浦东新区,数据库研发工程师,不限,本科,25k-50k,**研发团队，正式岗位,"智能硬件,IT技术服务｜咨询,制造业",开发|测试|运维类,"福利完善,国际化平台,定期体检,绩效奖金",后端开发,上海
295,矩阵起源（深圳）信息科技有限公司,矩阵起源,15-50人,天使轮,杨浦区,数据库内核开发工程师,不限,本科,30k-60k,扁平结构，部分可远程办公,"数据服务｜咨询,人工智能服务,工具类产品",开发|测试|运维类,,后端开发,上海
296,深圳计算科学研究院,深算院,150-500人,未融资,龙华新区,分析型数据库解决方案工程师,3-5年,本科,25k-40k,高比例五险一金 职业发展前景好,数据服务、人工智能,开发|测试|运维类,"事业单位,计算机行业",运维,深圳
297,杭州真会拼信息技术有限公司,真会拼,15-50人,不需要融资,余杭区,dba数据库工程师,3-5年,本科,20k-30k,月度聚餐 带薪年假 双休 年终奖,"移动互联网,电商",开发|测试|运维类,"年底双薪,美女多,扁平管理,年度旅游",运维,杭州
298,上海鱼泡泡信息科技有限公司,比心陪练,500-2000人,B轮,徐汇区,DBA,3-5年,本科,20k-35k,带薪年假,游戏,开发|测试|运维类,"带薪年假,年度旅游,岗位晋升,六险一金",运维,上海
299,杭州达西信息技术有限公司,达西,150-500人,不需要融资,滨江区,高级数据库管理员（DBA),3-5年,本科,12k-20k,发展前景好、五险一金 、大牛多,"软件服务｜咨询,数据服务｜咨询",开发|测试|运维类,"带薪年假,绩效奖金,弹性工作,年度旅游",运维,杭州
300,兴业数字金融服务（上海）股份有限公司,兴业数金,500-2000人,不需要融资,浦东新区,数据库工程师,不限,本科,15k-30k,发展前景好,"人工智能服务,科技金融",开发|测试|运维类,,运维,上海
301,研祥智能科技股份有限公司,研祥,2000人以上,上市公司,光明新区,数据库工程师,3-5年,本科,15k-30k,大平台 员工公寓 自助餐厅,"人工智能服务,智能硬件",开发|测试|运维类,,运维,深圳
302,贵州云腾未来科技有限公司,云腾未来,150-500人,不需要融资,高新区,dba数据库工程师,5-10年,本科,15k-30k,定期团建 带薪年假 生日会 度假式年会,其他,开发|测试|运维类,,运维,成都
303,国任财产保险股份有限公司,国任保险,500-2000人,未融资,罗湖区,DBA工程师,3-5年,本科,20k-40k,提供早中餐、有竞争力的薪酬,"其他,金融",开发|测试|运维类,,运维,深圳
304,上海嘉银金融科技股份有限公司,上海嘉银金融科技股份有限公司,500-2000人,上市公司,浦东新区,高级DBA,3-5年,本科,20k-25k,五险一金 上市公司,科技金融,开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",运维,上海
305,兴盛社区网络服务股份有限公司,芙蓉兴盛,500-2000人,B轮,长沙县,数据库工程师（DBA）,3-5年,大专,9k-15k,五险一金，年终奖、节日福利、生日礼品,"电商,消费生活",开发|测试|运维类,"专项奖金,股票期权,绩效奖金,包吃住",运维,长沙
306,深圳合生网络科技有限公司,合生科技,50-150人,未融资,福田区,数据库开发工程师,3-5年,大专,11k-20k,项目稳定,IT技术服务｜咨询,开发|测试|运维类,,数据开发,深圳
307,广州微革网络科技有限公司,微革网络,500-2000人,B轮,天河区,电商DBA专家,5-10年,本科,20k-40k,季度绩效,电商平台,开发|测试|运维类,"周末双休,快速晋升,帅哥美女多,六险一金",运维,广州
308,上海安畅网络科技股份有限公司,安畅网络,500-2000人,上市公司,南山区,dba数据库工程师,3-5年,本科,9k-16k,云,人工智能服务,开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",运维,深圳
309,华雁智能科技（集团）股份有限公司,华雁智能,150-500人,上市公司,高新区,数据库开发工程师,3-5年,本科,10k-20k,六险一金，职位晋升,"企业服务,硬件",开发|测试|运维类,,数据开发,成都
310,汤臣倍健股份有限公司,汤臣倍健,2000人以上,上市公司,黄埔区,dba数据库工程师,3-5年,本科,12k-15k,上市公司，双休，班车，年度团建,医疗丨健康,开发|测试|运维类,"节日礼物,免费班车,带薪年假,绩效奖金",运维,广州
311,深圳蓝贝科技有限公司,BLUE,500-2000人,D轮及以上,南山区,数据库运维工程师,3-5年,本科,15k-25k,年终奖、成长空间,新零售,开发|测试|运维类,"股票期权,绩效奖金,岗位晋升,年度旅游",运维,深圳
312,深圳市卓优数据科技有限公司,卓优数据,150-500人,不需要融资,东城区,dba数据库工程师,1-3年,大专,10k-15k,弹性工作，无加班，试用期全额缴纳五险一金,"企业服务,数据服务",开发|测试|运维类,"技能培训,年底双薪,带薪年假,绩效奖金",运维,北京
313,中通供应链管理有限公司,中通快运,2000人以上,上市公司,下沙,数据库工程师DBA,3-5年,本科,20k-30k,五险，宿舍，餐补,"电商,其他",开发|测试|运维类,"绩效奖金,年底双薪,带薪年假",运维,杭州
314,中科软科技股份有限公司,中科软,2000人以上,上市公司,鼓楼区,数据库开发工程师,1-3年,本科,5k-10k,五险一金、补充医疗、定期团建,IT技术服务｜咨询,开发|测试|运维类,,数据开发,福州
315,永辉青禾商业保理（重庆）有限公司,永辉金融,50-150人,未融资,江北区,DBA数据库管理员,5-10年,大专,14k-20k,五险一金；互联网金融；行业头企；广阔平台；,科技金融,开发|测试|运维类,,运维,重庆
316,杭州耶利米信息科技有限公司,耶利米,50-150人,未融资,鹿城区,dba数据库管理员,1-3年,本科,6k-11k,完善的职等晋升体制，丰厚福利优渥薪资,"软件服务｜咨询,人工智能服务",开发|测试|运维类,"年底双薪,专项奖金,绩效奖金,带薪年假",运维,温州
317,深圳依时货拉拉科技有限公司,货拉拉,2000人以上,D轮及以上,福田区,高级DBA(J11894),5-10年,本科,20k-40k,年终奖 五险一金 团建 节日礼品,物流平台,开发|测试|运维类,"技能培训,专项奖金,绩效奖金,扁平管理",运维,深圳
318,深圳依时货拉拉科技有限公司,货拉拉,2000人以上,D轮及以上,福田区,DBA工程师(J13620),3-5年,大专,10k-20k,独角兽 反欺诈 大平台,物流平台,开发|测试|运维类,"技能培训,专项奖金,绩效奖金,扁平管理",运维,深圳
319,宁波酷乐潮玩文化创意有限公司,酷乐潮玩,2000人以上,不需要融资,闵行区,DBA,3-5年,本科,25k-30k,平台大，具有挑战性,"企业服务,消费生活",开发|测试|运维类,,运维,上海
320,浪潮通用软件有限公司,浪潮通软,500-2000人,上市公司,历城区,dba工程师,3-5年,本科,10k-15k,五险一金；通讯补贴；交通补助；岗位绩效,企业服务,开发|测试|运维类,"技能培训,节日礼物,年底双薪,带薪年假",运维,济南
321,中移（苏州）软件技术有限公司,苏小研,500-2000人,不需要融资,高新区,软件开发工程师（数据库方向）(J10829),3-5年,本科,20k-40k,大数据,移动互联网,开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",数据开发,苏州
322,中移（苏州）软件技术有限公司,苏小研,500-2000人,不需要融资,高新区,软件开发工程师（数据库内核方向）(J11093),1-3年,不限,20k-40k,大数据,移动互联网,开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",数据开发,苏州
323,浪潮天元通信信息系统有限公司,浪潮天元通信,500-2000人,上市公司,历下区,dba数据库工程师,3-5年,本科,10k-15k,Oracle\核心岗位,软件开发、通讯电子,开发|测试|运维类,,运维,济南
324,北京致远互联软件股份有限公司,致远互联,500-2000人,上市公司,武侯区,数据库中高级开发工程师,3-5年,本科,8k-11k,五险一金、餐补、定期体检,软件服务｜咨询,开发|测试|运维类,"五险一金,股票期权,绩效奖金,专项奖金",运维,成都
325,贝壳找房（北京）科技有限公司,贝壳,2000人以上,上市公司,海淀区,DBA,3-5年,本科,25k-45k,产业互联网，高速成长期，领导nice,居住服务,开发|测试|运维类,"股票期权,带薪年假,绩效奖金,扁平管理",运维,北京
326,宁波小遛共享信息科技有限公司,小遛共享,2000人以上,不需要融资,江干区,高级DBA工程师(拟上市公司）,3-5年,大专,25k-40k,拟上市公司,旅游｜出行,开发|测试|运维类,"股票期权,定期体检,带薪年假,专项奖金",运维,杭州
327,国网电子商务有限公司,国网电商公司,500-2000人,不需要融资,丰台区,DBA（电力结算事业部）,3-5年,本科,10k-15k,五险一金 节日福利,电商平台,开发|测试|运维类,,运维,北京
328,广州市百果园网络科技有限公司,Bigo,2000人以上,上市公司,番禺区,高级DBA工程师,3-5年,本科,25k-40k,技术氛围好；发展空间广；注重分享,社交媒体,开发|测试|运维类,"年底双薪,五险一金,年终奖,员工旅游",运维,广州
329,广州赛意信息科技股份有限公司,赛意,2000人以上,上市公司,龙华新区,EBS DBA,3-5年,不限,20k-40k,项目补助、晋升,"硬件,企业服务",开发|测试|运维类,"技能培训,带薪年假,绩效奖金,岗位晋升",运维,深圳
330,北京首都在线科技股份有限公司,CDS,150-500人,上市公司,海淀区,云数据库研发工程师,1-3年,本科,15k-30k,上市公司 扁平化管理 弹性化工作 大牛带队,数据服务｜咨询,开发|测试|运维类,"绩效奖金,通讯津贴,定期体检,带薪年假",后端开发,北京
331,汇潮支付有限公司,汇潮支付,150-500人,不需要融资,普陀区,DBA数据库工程师,1-3年,大专,15k-25k,"数据开发,Linux,支付","电商,金融",开发|测试|运维类,"节日礼物,带薪年假,绩效奖金,岗位晋升",数据开发,上海
332,上海咏达信息科技事务所,咏达科技,15-50人,未融资,普陀区,dba数据库工程师,3-5年,不限,14k-20k,外资办公风格,软件开发,开发|测试|运维类,,运维,上海
333,网联清算有限公司,网联,150-500人,不需要融资,西城区,dba数据库工程师,5-10年,本科,40k-80k,全球最大规模的金融级分布式数据库架构,金融,开发|测试|运维类,"定期体检,通讯津贴,带薪年假,午餐补助",运维,北京
334,厦门至恒融兴信息技术有限公司,至恒融兴,500-2000人,不需要融资,天河区,数据库开发工程师,3-5年,本科,10k-15k,六险一金,"移动互联网,金融",开发|测试|运维类,,数据开发,广州
335,上海华钦信息科技股份有限公司,CLPS,500-2000人,上市公司,浦东新区,数据库开发工程师,3-5年,本科,15k-20k,年终奖 五险一金 14天年假 定期体检,软件服务｜咨询,开发|测试|运维类,"专项奖金,带薪年假,定期体检,交通补助",数据开发,上海
336,高伟达软件股份有限公司,高伟达软件股份有限公司,2000人以上,上市公司,朝阳区,dba数据库工程师,3-5年,本科,15k-27k,带薪年假，节假日项目组福利慰问,"金融,移动互联网",开发|测试|运维类,"互联网金融,绩效奖金,定期体检,五险一金",运维,北京
337,北京海量数据技术股份有限公司,海量数据,150-500人,上市公司,海淀区,dba数据库工程师,5-10年,本科,13k-25k,专注数据库服务,数据服务,开发|测试|运维类,,运维,北京
338,广州拓欧信息技术有限公司,RIB,150-500人,上市公司,萝岗区,dba数据库工程师,1-3年,大专,12k-18k,五险一金，年度体检，年休假，年终奖，弹性工作,"数据服务,企业服务",开发|测试|运维类,,数据开发,广州
339,中通供应链管理有限公司,中通快运,2000人以上,上市公司,海宁市,dba数据库工程师,3-5年,本科,20k-40k,中通快运高薪聘请DBA,"电商,其他",开发|测试|运维类,"绩效奖金,年底双薪,带薪年假",运维,嘉兴
340,黑龙江耀世捷科技有限公司,耀世捷,15-50人,不需要融资,香坊区,dba数据库工程师,3-5年,大专,7k-9k,长期稳定发展,"数据服务,医疗丨健康",开发|测试|运维类,,运维,哈尔滨
341,北京快友世纪科技股份有限公司,快友股份,150-500人,C轮,朝阳区,dba数据库工程师,不限,本科,10k-15k,领导nice 弹性工作 项目前景好 筹备上市,移动互联网,开发|测试|运维类,"节日礼物,带薪年假,绩效奖金,岗位晋升",运维,北京
342,北京才如大海科技有限公司,水滴 WATERDROP INC,2000人以上,D轮及以上,朝阳区,DBA数据库工程师,3-5年,本科,20k-40k,公司发展迅速，大健康领域发展前景好,科技金融,开发|测试|运维类,"网络互助,五险一金,带薪年假,股票期权",运维,北京
343,四川优越典教育咨询有限公司,四川优越典教育,150-500人,未融资,高新区,dba数据库工程师,3-5年,本科,18k-22k,发展空间大，福利好,教育,开发|测试|运维类,"绩效奖金,弹性工作,节日礼物,帅哥多",运维,成都
344,阳光保险集团股份有限公司,阳光保险集团,2000人以上,不需要融资,朝阳区,数据库工程师（DBA）,在校/应届,本科,10k-18k,平台大,科技金融,开发|测试|运维类,"绩效奖金,带薪年假,交通补助,午餐补助",数据开发,北京
345,深圳市天泰网络技术有限公司,天泰,150-500人,不需要融资,福田区,dba数据库工程师,5-10年,本科,16k-20k,周末双休 年终奖,电商 旅游,开发|测试|运维类,"周末双休,不加班,周边地铁,带薪年假",运维,深圳
346,悦锦软件系统（上海）有限公司,悦锦软件,150-500人,未融资,普陀区,数据库工程师,3-5年,本科,15k-25k,六险一金 员工旅游 定期体检,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"年底双薪,专项奖金,带薪年假,交通补助",运维,上海
347,成都天府通金融服务股份有限公司,天府通,50-150人,不需要融资,武侯区,DBA,3-5年,本科,10k-20k,带薪年假 大平台,"科技金融,软件服务｜咨询",开发|测试|运维类,,运维,成都
348,百硕同兴科技（北京）有限公司,百硕,150-500人,不需要融资,南海区,mysql dba,5-10年,本科,13k-23k,技术研究,"企业服务,金融",开发|测试|运维类,"技能培训,年底双薪,节日礼物,绩效奖金",运维,佛山
349,四川优联通信工程有限公司,四川优联,15-50人,不需要融资,高新区,数据库工程师,在校/应届,大专,3k-6k,节日福利、零食下午茶、弹性上下班,软件服务｜咨询,开发|测试|运维类,,运维,成都
350,上海卡思维升人力资源有限公司,卡思维升人力资源,500-2000人,不需要融资,海淀区,dba,5-10年,本科,30k-60k,技术好，产品竞争力强，待遇好，发展空间大,软件开发,开发|测试|运维类,,运维,北京
351,建信金融科技有限责任公司,建信金科,2000人以上,不需要融资,海淀区,数据库DBA,3-5年,本科,20k-40k,良好发展趋势与发展空间、工作与学习氛围。,科技金融,开发|测试|运维类,"绩效奖金,带薪年假,交通补助,通讯津贴",运维,北京
352,建信金融科技有限责任公司,建信金科,2000人以上,不需要融资,海淀区,分布式资深数据库DBA,5-10年,本科,30k-50k,良好发展趋势与发展空间、工作与学习氛围。,科技金融,开发|测试|运维类,"绩效奖金,带薪年假,交通补助,通讯津贴",运维,北京
353,易居企业（中国）集团有限公司,易居克而瑞,500-2000人,上市公司,静安区,DBA,3-5年,本科,15k-20k,公司规模大 氛围好 薪酬体系完善,数据服务｜咨询,开发|测试|运维类,"年底双薪,节日礼物,带薪年假,月度绩效奖金",运维,上海
354,中信消费金融有限公司,中信消费金融,50-150人,未融资,朝阳区,dba,5-10年,本科,25k-45k,央企背景、持牌机构,科技金融,开发|测试|运维类,"弹性工作,五险一金,管理规范",运维,北京
355,上海井胜通讯技术有限公司,上海井胜,500-2000人,未融资,越秀区,DBA工程师,3-5年,本科,15k-20k,工作稳定、每年2次升级调整,网络通信,开发|测试|运维类,,运维,广州
356,京东五星电器集团有限公司,京东五星电器,2000人以上,上市公司,鼓楼区,数据库工程师,3-5年,大专,12k-16k,公司氛围好 发展空间大,"批发｜零售,贸易｜进出口",开发|测试|运维类,"节日礼物,带薪年假,绩效奖金,年度旅游",运维,南京
357,上海文盛资产管理股份有限公司,文盛资产,150-500人,C轮,徐汇区,高级dba工程师,3-5年,本科,20k-25k,稳定性好，公司效益好，福利完善,专业服务｜咨询,开发|测试|运维类,"领导好,管理规范,美女多,技能培训",运维,上海
358,上海文盛资产管理股份有限公司,文盛资产,150-500人,C轮,徐汇区,dba,3-5年,本科,20k-25k,公司前景好，稳定性好，福利完善,专业服务｜咨询,开发|测试|运维类,"领导好,管理规范,美女多,技能培训",运维,上海
359,广东碧桂园物业服务股份有限公司,碧桂园物业,2000人以上,不需要融资,南山区,dba数据库管理员,不限,本科,20k-40k,"世界500强企业，五险一金,绩效奖金,带薪年假","其他,消费生活",开发|测试|运维类,,运维,深圳
360,竞技世界（北京）网络技术有限公司,竞技世界,500-2000人,不需要融资,海淀区,高级dba工程师,3-5年,本科,23k-40k,工作弹性，发展空间大，福利多,游戏,开发|测试|运维类,"节日礼物,技能培训,年底双薪,年度旅游",运维,北京
361,中交智运有限公司,中交智运,2000人以上,不需要融资,河西区,dba数据库管理员,1-3年,不限,9k-18k,央企福利待遇，发展前景好,物流平台,产品|需求|项目类,,数据分析,天津
362,益盟股份有限公司,益盟操盘手,500-2000人,上市公司,杨浦区,数据库工程师,3-5年,本科,15k-30k,公司平台大、团队氛围好，福利待遇好,科技金融,开发|测试|运维类,"绩效奖金,年底双薪,专项奖金,五险一金",运维,上海
363,北京天源迪科网络科技有限公司,北京天源迪科网络科技有限公司,500-2000人,不需要融资,大兴区,数据库管理员（DBA）,1-3年,本科,12k-18k,重点项目、年终奖金、项目奖励、技术大牛带队,"电商,消费生活",开发|测试|运维类,,运维,北京
364,共致开源（北京）信息科技有限公司,共致开源,50-150人,不需要融资,海淀区,数据库管理员DBA（实习）,在校/应届,本科,6k-12k,周末双休，交通补助，转正机会,软件开发,开发|测试|运维类,,运维,北京
365,龙盈智达（北京）科技有限公司,龙盈智达（北京）科技有限公司,500-2000人,不需要融资,朝阳区,数据库工程师,3-5年,本科,15k-25k,朝九晚五，基本不加班,软件开发,开发|测试|运维类,,运维,北京
366,顺丰科技有限公司,顺丰科技有限公司,2000人以上,不需要融资,南山区,JCY-DBA高级工程师（MongoDB方向）,5-10年,本科,20k-40k,团队氛围好、平台巨大、空间无限,"智能硬件,人工智能服务,IT技术服务｜咨询",开发|测试|运维类,"技能培训,节日礼物,带薪年假,岗位晋升",后端开发,深圳
367,维佰克信息技术（深圳）有限公司,维佰克,50-150人,未融资,宝安区,数据库助理主任工程师,3-5年,本科,20k-30k,1,"新零售,智能硬件,工具类产品",开发|测试|运维类,,运维,深圳
368,江苏满运软件科技有限公司,满帮集团,2000人以上,D轮及以上,雨花台区,dba工程师,5-10年,本科,20k-40k,优秀团队 全额公积金 定期团队 技术分享,"物流平台,物流｜运输",开发|测试|运维类,"股票期权,绩效奖金,带薪年假,定期体检",运维,南京
369,壹药网耀方科技（上海）股份有限公司,1药网,500-2000人,上市公司,浦东新区,高级DBA工程师,5-10年,本科,20k-35k,上市公司 业务高增长 大流量高并发 多存储,电商平台,开发|测试|运维类,"绩效奖金,股票期权,年底双薪,五险一金",运维,上海
370,北京金海群英网络信息技术有限公司,中国婚博会,500-2000人,不需要融资,下城区,dba工程师,5-10年,本科,25k-40k,平台好，扁平化，领导好,消费生活,开发|测试|运维类,"技能培训,岗位晋升,管理规范,帅哥多",运维,杭州
371,众安在线财产保险股份有限公司,众安保险,2000人以上,上市公司,黄浦区,DBA数据库管理员,5-10年,本科,18k-35k,管理扁平，发展空间大,科技金融,开发|测试|运维类,"定期体检,每天下午茶,六险一金,年度体检",运维,上海
372,广州优岸美致时装有限公司,UR 快尚时装,2000人以上,不需要融资,白云区,数据库工程师,5-10年,本科,10k-15k,"带薪年假,专业培训,免费班车,五险一金","消费生活,批发｜零售,贸易｜进出口",开发|测试|运维类,,运维,广州
373,上海果弈信息技术有限公司,上海果弈信息技术有限公司,50-150人,不需要融资,西湖区,dba工程师（Oracle方向）,1-3年,大专,8k-12k,大平台,"移动互联网,消费生活",开发|测试|运维类,,运维,杭州
374,上海富友支付服务股份有限公司,富友,150-500人,不需要融资,浦东新区,数据库开发/DBA,1-3年,本科,15k-25k,"福利多,补充公积金,奖金多",科技金融,开发|测试|运维类,"技能培训,节日礼物,绩效奖金,岗位晋升",数据开发,上海
375,中科软科技股份有限公司,中科软,2000人以上,上市公司,海淀区,数据库工程师,3-5年,本科,12k-16k,基金类项目，长期稳定，资深团队,IT技术服务｜咨询,开发|测试|运维类,,运维,北京
376,上海嘉银金融科技股份有限公司,上海嘉银金融科技股份有限公司,500-2000人,上市公司,浦东新区,高级DBA,5-10年,本科,20k-35k,"周末双休,五险一金,带薪年假,节日福利",科技金融,开发|测试|运维类,"年底双薪,节日礼物,技能培训,绩效奖金",运维,上海
377,建信金融科技有限责任公司,建信金科,2000人以上,不需要融资,海淀区,数据库开发工程师,不限,本科,20k-30k,五险两金，带薪休假，公司食堂，出游团建,科技金融,开发|测试|运维类,"绩效奖金,带薪年假,交通补助,通讯津贴",运维,北京
378,中信网络科技股份有限公司,中信网科,500-2000人,不需要融资,南海区,中高级数据库开发工程师,3-5年,本科,13k-16k,五险一金补充医疗保险定期体检节日福利,科技金融,开发|测试|运维类,"技能培训,带薪年假,扁平管理,领导好",数据开发,佛山
379,蜜源（广州）新媒体科技有限公司,蜜源新媒体,150-500人,不需要融资,海珠区,DBA,不限,本科,25k-35k,丰厚年终 行业****,"社交平台,电商平台",开发|测试|运维类,,运维,广州
